Station: Z�rich-Kaserne
Urban
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [痢/m設;NO2 [痢/m設;SO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;NMVOC [ppm];EC [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
11.04.2013 03:00;60.9;19.0;1.4;0.20;9.0;0.0;0.2;7.9;2.0;-1.5
11.04.2013 04:00;60.8;17.7;1.4;0.20;6.6;0.0;0.2;7.5;1.8;-1.3
11.04.2013 05:00;64.3;18.4;1.3;0.20;7.3;0.0;0.2;7.8;0.7;-1.6
11.04.2013 06:00;47.2;36.8;1.8;0.20;6.7;0.0;0.4;7.8;0.0;-0.5
11.04.2013 07:00;33.4;51.7;2.0;0.30;7.6;0.1;0.7;7.9;0.0;20.6
11.04.2013 08:00;32.5;57.8;2.4;0.30;10.8;0.1;0.9;9.3;0.5;52.9
11.04.2013 09:00;59.4;26.8;2.0;0.20;7.5;0.0;0.4;10.6;0.7;76.8
11.04.2013 10:00;54.2;30.4;2.0;0.20;8.3;0.0;0.5;11.0;1.5;160.0
11.04.2013 11:00;48.1;39.5;2.8;0.30;10.0;0.1;0.8;10.9;0.0;436.3
11.04.2013 12:00;52.2;38.0;3.0;0.30;11.4;0.1;0.7;11.6;0.0;560.6
11.04.2013 13:00;54.8;36.3;3.2;0.30;10.6;0.1;0.6;13.6;0.0;458.1
11.04.2013 14:00;57.3;36.9;3.1;0.30;14.9;0.1;0.7;15.0;0.0;607.8
11.04.2013 15:00;70.7;29.4;2.5;0.30;14.1;0.1;0.5;16.0;0.0;516.1
11.04.2013 16:00;59.7;40.5;2.2;0.30;10.1;0.1;0.6;16.5;0.0;208.3
11.04.2013 17:00;56.0;43.3;2.1;0.30;11.9;0.1;0.6;15.1;0.0;89.9
11.04.2013 18:00;63.7;29.8;1.9;0.30;11.1;0.1;0.5;16.0;0.0;32.4
11.04.2013 19:00;54.4;35.4;2.0;0.30;9.9;0.1;0.5;14.5;0.2;6.5
11.04.2013 20:00;30.2;55.1;2.4;0.30;11.4;0.1;0.9;13.8;0.0;-2.4
11.04.2013 21:00;20.3;59.0;2.7;0.30;13.8;0.1;1.0;13.6;0.1;-2.0
11.04.2013 22:00;20.4;54.2;2.8;0.40;12.0;0.1;1.0;13.4;0.0;-2.2
11.04.2013 23:00;52.5;29.0;2.1;0.20;11.9;0.1;0.4;12.4;0.0;-1.6
12.04.2013 00:00;66.8;18.0;1.5;0.20;6.3;0.0;0.2;11.7;3.1;-1.2
12.04.2013 01:00;71.2;11.9;1.2;0.20;3.9;0.0;0.1;11.3;2.8;-1.0
12.04.2013 02:00;74.1;8.9;0.9;0.20;5.8;0.0;0.0;10.6;2.0;-0.8
12.04.2013 03:00;82.0;8.5;0.8;0.20;5.5;0.0;0.0;9.6;1.4;-1.0
12.04.2013 04:00;90.0;9.3;0.9;0.20;4.7;0.0;0.0;9.4;0.0;-0.8
12.04.2013 05:00;87.7;10.9;0.9;0.20;1.9;0.0;0.1;9.4;0.0;-1.6
12.04.2013 06:00;80.3;18.1;1.0;0.20;2.2;0.0;0.2;9.0;0.0;-0.6
12.04.2013 07:00;75.3;22.5;1.0;0.20;3.9;0.0;0.2;9.1;0.0;30.1
12.04.2013 08:00;73.8;23.9;1.2;0.20;6.5;0.0;0.3;9.7;0.0;88.4
12.04.2013 09:00;73.9;22.3;1.2;0.20;5.7;0.0;0.3;10.1;0.0;138.3
12.04.2013 10:00;69.2;26.1;1.3;0.20;7.1;0.1;0.3;10.3;0.0;123.4
12.04.2013 11:00;74.8;21.6;1.3;0.20;7.1;0.0;0.3;11.0;0.0;209.3
12.04.2013 12:00;84.3;15.1;1.2;0.20;7.4;0.0;0.2;12.1;0.0;353.5
12.04.2013 13:00;86.8;16.8;1.3;0.20;8.2;0.0;0.2;12.1;0.2;605.8
12.04.2013 14:00;89.0;14.9;1.2;0.20;5.9;0.0;0.2;14.4;0.0;601.4
12.04.2013 15:00;90.0;18.2;1.1;0.20;5.0;0.1;0.3;13.9;0.2;348.9
12.04.2013 16:00;92.0;17.6;1.1;0.20;7.2;0.0;0.3;14.7;0.0;243.2
12.04.2013 17:00;81.7;21.6;1.1;0.30;9.0;0.1;0.3;11.9;0.2;137.7
12.04.2013 18:00;83.4;24.2;0.9;0.20;11.8;0.0;0.3;8.4;0.7;36.4
12.04.2013 19:00;88.1;16.2;0.9;0.20;5.4;0.0;0.2;9.1;0.0;57.1
12.04.2013 20:00;88.1;13.3;0.9;0.20;5.6;0.0;0.2;9.4;0.0;-1.4
12.04.2013 21:00;88.4;11.6;0.8;0.20;4.1;0.0;0.1;9.3;0.0;-2.7
12.04.2013 22:00;86.4;13.2;0.9;0.20;4.9;0.0;0.1;9.2;0.0;-3.3
12.04.2013 23:00;84.6;12.4;0.8;0.20;4.9;0.0;0.1;9.5;0.0;-2.6
13.04.2013 00:00;88.0;11.0;0.8;0.20;4.3;0.0;0.1;9.2;0.0;-2.8
13.04.2013 01:00;90.1;10.5;0.7;0.20;4.0;0.0;0.1;9.2;0.0;-4.2
13.04.2013 02:00;84.7;11.7;0.7;0.20;4.4;0.0;0.1;8.9;0.0;-2.9
13.04.2013 03:00;81.9;12.5;0.7;0.20;5.4;0.0;0.1;8.5;0.4;-2.9
13.04.2013 04:00;80.3;13.4;0.8;0.20;4.9;0.0;0.1;8.4;0.0;-2.6
13.04.2013 05:00;78.7;14.8;0.8;0.20;4.4;0.0;0.2;8.3;0.0;-1.8
13.04.2013 06:00;75.4;17.6;1.1;0.20;5.2;0.0;0.2;8.3;0.0;0.3
13.04.2013 07:00;72.2;20.6;1.4;0.20;5.4;0.0;0.2;8.3;0.0;24.5
13.04.2013 08:00;78.2;17.3;1.4;0.20;6.8;0.0;0.2;8.7;0.0;93.9
13.04.2013 09:00;78.9;15.4;1.6;0.20;6.6;0.0;0.2;9.6;0.0;254.9
13.04.2013 10:00;83.9;13.8;1.5;0.20;4.9;0.0;0.1;10.7;0.0;246.2
13.04.2013 11:00;78.7;18.5;1.5;0.20;7.0;0.0;0.2;11.5;0.0;314.8
13.04.2013 12:00;87.6;13.3;1.3;0.20;5.3;0.0;0.2;13.1;0.0;607.9
13.04.2013 13:00;88.0;14.3;1.4;0.20;6.9;0.0;0.2;13.6;0.0;444.4
13.04.2013 14:00;91.4;14.3;1.4;0.20;6.3;0.0;0.2;14.8;0.0;665.8
13.04.2013 15:00;91.3;16.7;1.7;0.20;7.0;0.0;0.2;15.0;0.0;578.0
13.04.2013 16:00;99.6;11.5;1.0;0.20;5.8;0.0;0.2;16.3;0.0;607.0
13.04.2013 17:00;100.5;11.0;0.9;0.20;8.3;0.0;0.1;16.8;0.0;411.2
13.04.2013 18:00;95.5;15.4;1.2;0.20;9.0;0.0;0.2;16.0;0.0;199.4
13.04.2013 19:00;89.7;19.9;1.4;0.30;10.9;0.1;0.3;15.4;0.0;57.6
13.04.2013 20:00;64.9;39.8;2.4;0.30;12.2;0.1;0.6;14.7;0.0;-1.4
13.04.2013 21:00;52.7;45.8;3.7;0.50;14.2;0.2;0.7;13.4;0.0;-3.0
13.04.2013 22:00;36.3;53.6;4.0;0.40;17.2;0.1;0.8;11.9;0.0;-2.6
13.04.2013 23:00;28.7;56.7;3.4;0.50;14.3;0.2;0.8;10.9;0.0;-3.0
14.04.2013 00:00;28.3;52.7;2.9;0.40;14.8;0.1;0.8;10.3;0.0;-2.8
14.04.2013 01:00;29.5;47.8;2.3;0.40;14.4;0.1;0.7;9.9;0.0;-2.6
14.04.2013 02:00;26.2;47.5;2.9;0.40;15.1;0.2;0.7;9.4;0.0;-1.9
14.04.2013 03:00;33.9;37.2;3.1;0.30;15.1;0.1;0.5;9.3;0.0;-1.2
14.04.2013 04:00;43.7;27.3;2.4;0.30;12.9;0.1;0.4;9.2;0.0;-1.2
14.04.2013 05:00;40.0;27.3;2.6;0.30;11.3;0.1;0.4;9.1;0.0;-1.3
14.04.2013 06:00;41.1;26.6;3.1;0.30;12.0;0.1;0.4;9.4;0.0;1.4
14.04.2013 07:00;43.2;26.8;3.6;0.20;10.2;0.1;0.3;9.8;0.0;86.4
14.04.2013 08:00;55.9;19.0;3.4;0.20;10.0;0.0;0.2;10.5;0.0;281.6
14.04.2013 09:00;69.2;12.1;2.2;0.20;9.3;0.0;0.2;12.1;0.0;459.7
14.04.2013 10:00;77.7;11.2;1.7;0.20;6.8;0.0;0.2;13.9;0.0;579.4
14.04.2013 11:00;66.0;25.1;3.7;0.30;6.8;0.1;0.5;16.6;0.0;729.4
14.04.2013 12:00;78.6;20.2;2.6;0.30;13.2;0.1;0.3;18.6;0.0;788.2
14.04.2013 13:00;93.2;13.7;1.7;0.20;9.5;0.0;0.3;20.5;0.0;787.2
14.04.2013 14:00;93.2;18.1;1.9;0.20;11.8;0.0;0.4;21.3;0.0;768.8
14.04.2013 15:00;103.4;12.6;1.3;0.20;7.3;0.0;0.2;21.9;0.0;686.3
14.04.2013 16:00;107.8;10.0;0.9;0.20;5.8;0.0;0.3;22.4;0.0;561.2
14.04.2013 17:00;110.3;9.2;1.0;0.20;9.1;0.0;0.5;22.7;0.0;416.2
14.04.2013 18:00;107.3;12.1;1.0;0.20;13.1;0.0;0.3;22.2;0.0;231.9
14.04.2013 19:00;93.2;27.1;1.5;0.30;11.5;0.1;0.4;21.8;0.0;79.3
14.04.2013 20:00;50.3;56.9;3.1;0.50;17.5;0.2;1.0;19.9;0.0;-0.3
14.04.2013 21:00;16.2;83.0;5.0;0.60;21.6;0.2;1.3;18.1;0.0;-3.2
14.04.2013 22:00;36.9;50.1;3.5;0.40;20.4;0.1;0.9;15.7;0.0;-2.9
14.04.2013 23:00;39.4;41.2;2.4;0.40;16.3;0.1;0.6;14.3;0.0;-3.0
15.04.2013 00:00;44.3;31.0;2.2;0.30;13.2;0.1;0.5;13.7;0.0;-3.1
15.04.2013 01:00;36.0;33.2;3.0;0.30;10.9;0.1;0.4;13.1;0.0;-3.0
15.04.2013 02:00;30.3;32.1;2.3;0.30;11.8;0.1;0.4;12.1;0.0;-2.9
15.04.2013 03:00;21.8;36.3;2.6;0.30;11.4;0.1;0.5;11.6;0.0;-2.8
15.04.2013 04:00;11.7;44.0;3.1;0.30;10.9;0.2;0.5;11.1;0.0;-3.0
15.04.2013 05:00;3.4;57.7;3.2;0.40;16.1;0.1;0.9;10.7;0.0;-2.8
15.04.2013 06:00;1.8;63.1;4.5;0.40;18.4;0.2;1.3;10.6;0.0;1.6
15.04.2013 07:00;6.7;60.3;6.6;0.40;19.6;0.2;1.3;10.7;0.0;112.2
15.04.2013 08:00;25.5;44.8;5.8;0.30;16.0;0.1;0.8;11.6;0.0;289.2
15.04.2013 09:00;43.8;30.6;3.0;0.30;12.4;0.1;0.5;13.3;0.0;459.6
15.04.2013 10:00;55.0;24.0;2.0;0.20;9.7;0.1;0.5;15.0;0.0;606.5
15.04.2013 11:00;64.5;24.2;2.1;0.30;11.2;0.1;0.5;17.3;0.0;719.0
15.04.2013 12:00;78.6;23.2;2.0;0.30;12.2;0.1;0.5;19.3;0.0;793.0
15.04.2013 13:00;99.8;17.6;2.2;0.20;14.2;0.0;0.5;21.3;0.0;758.2
15.04.2013 14:00;109.8;16.2;1.6;0.20;14.6;0.1;0.4;23.4;0.0;726.1
15.04.2013 15:00;110.8;15.7;1.2;0.20;16.1;0.1;0.3;24.6;0.0;684.5
15.04.2013 16:00;113.1;14.0;1.0;0.20;10.6;0.0;0.3;24.6;0.0;534.1
15.04.2013 17:00;114.3;13.0;1.0;0.20;8.1;0.0;0.3;24.3;0.0;375.6
15.04.2013 18:00;117.8;18.5;1.2;0.30;10.0;0.1;0.5;23.8;0.0;233.3
15.04.2013 19:00;110.8;27.4;1.8;0.30;15.8;0.1;0.7;22.8;0.0;35.0
15.04.2013 20:00;74.2;54.1;3.1;0.50;21.7;0.2;1.1;21.5;0.0;-1.3
15.04.2013 21:00;37.5;81.5;2.8;0.60;29.8;0.2;1.5;19.9;0.0;-2.5
15.04.2013 22:00;30.6;76.3;3.5;0.60;27.1;0.2;1.4;18.9;0.0;-2.0
15.04.2013 23:00;58.4;37.0;2.3;0.40;22.1;0.1;0.7;16.9;0.0;-2.0
16.04.2013 00:00;68.7;28.0;1.7;0.30;17.8;0.1;0.9;16.2;0.0;-2.1
16.04.2013 01:00;72.5;21.2;1.6;0.30;20.1;0.1;0.9;16.1;0.0;-1.7
16.04.2013 02:00;63.7;25.2;1.6;0.30;18.3;0.1;0.6;15.8;0.0;-1.9
16.04.2013 03:00;63.9;21.2;1.9;0.20;17.5;0.1;0.5;15.3;0.0;-1.5
16.04.2013 04:00;51.7;28.1;2.0;0.30;16.6;0.1;0.5;15.3;0.0;-2.0
16.04.2013 05:00;15.9;58.7;2.8;0.30;21.5;0.2;1.0;15.0;0.0;-2.2
16.04.2013 06:00;27.0;44.0;2.8;0.30;23.5;0.1;0.8;13.6;0.0;0.2
16.04.2013 07:00;21.3;55.3;2.2;0.30;20.2;0.1;0.9;13.3;0.0;28.2
16.04.2013 08:00;21.3;65.1;2.7;0.40;21.0;0.1;1.2;14.1;0.0;82.1
16.04.2013 09:00;45.7;45.4;2.4;0.30;19.7;0.1;0.9;15.6;0.0;411.5
16.04.2013 10:00;48.7;47.6;2.6;0.30;19.7;0.1;1.1;16.6;0.0;483.9
16.04.2013 11:00;73.2;34.1;2.3;0.30;19.5;0.1;0.8;19.0;0.0;690.4
16.04.2013 12:00;88.1;28.7;2.1;0.30;19.4;0.1;0.7;21.0;0.0;758.9
16.04.2013 13:00;104.7;16.1;1.6;0.20;17.6;0.0;0.5;21.7;0.0;756.0
16.04.2013 14:00;109.2;16.9;1.6;0.20;15.8;0.0;0.5;21.7;0.0;436.8
16.04.2013 15:00;118.8;13.7;1.2;0.20;17.7;0.0;0.4;22.3;0.0;528.7
16.04.2013 16:00;117.4;16.8;1.3;0.20;17.5;0.0;0.5;22.9;0.0;509.7
16.04.2013 17:00;110.0;22.9;1.3;0.30;17.6;0.1;0.7;22.5;0.0;274.3
16.04.2013 18:00;97.5;25.6;1.3;0.30;18.6;0.1;0.7;21.6;0.0;168.7
16.04.2013 19:00;87.9;28.9;1.5;0.30;19.3;0.1;0.7;20.8;0.0;45.2
16.04.2013 20:00;84.1;29.4;1.6;0.30;19.4;0.1;0.7;20.0;0.0;-1.5
16.04.2013 21:00;69.8;34.6;2.4;0.30;19.3;0.1;0.8;19.1;0.0;-2.7
16.04.2013 22:00;74.2;30.1;2.2;0.30;19.4;0.1;0.7;18.8;0.0;-2.6
16.04.2013 23:00;57.6;38.3;2.5;0.30;19.4;0.1;0.8;18.2;0.0;-1.6
17.04.2013 00:00;52.9;30.6;2.3;0.30;20.7;0.1;0.9;16.6;0.0;-1.8
17.04.2013 01:00;51.4;26.3;1.9;0.30;20.8;0.1;0.9;15.9;0.0;-1.7
17.04.2013 02:00;58.2;19.4;1.5;0.20;22.3;0.1;0.6;15.7;0.0;-1.5
17.04.2013 03:00;56.7;19.0;1.4;0.20;20.9;0.1;0.6;15.0;0.0;-2.5
17.04.2013 04:00;50.0;23.1;1.4;0.20;19.5;0.1;0.6;14.6;0.0;-2.6
17.04.2013 05:00;45.2;23.3;1.5;0.20;20.0;0.1;0.6;14.2;0.0;-2.5
17.04.2013 06:00;23.0;44.1;2.3;0.30;21.6;0.1;0.9;14.1;0.0;3.6
17.04.2013 07:00;11.4;60.9;3.4;0.40;23.4;0.2;1.5;14.0;0.0;94.4
17.04.2013 08:00;31.2;52.8;3.2;0.30;26.2;0.1;1.3;15.1;0.0;258.6
17.04.2013 09:00;29.9;64.6;3.4;0.40;26.0;0.2;1.9;16.8;0.0;424.7
17.04.2013 10:00;42.6;57.9;3.3;0.40;33.0;0.1;1.8;18.3;0.0;575.3
17.04.2013 11:00;74.4;36.3;2.4;0.30;28.6;0.1;1.0;19.8;0.0;698.1
17.04.2013 12:00;99.3;18.0;1.5;0.20;26.0;0.0;0.7;21.2;0.0;765.2
17.04.2013 13:00;109.4;15.6;1.2;0.20;19.3;0.0;0.6;22.2;0.0;801.6
17.04.2013 14:00;122.2;13.3;1.0;0.20;19.1;0.0;0.5;23.6;0.0;754.7
17.04.2013 15:00;131.9;9.2;0.9;0.20;16.7;0.0;0.4;23.8;0.0;674.4
17.04.2013 16:00;133.6;11.9;0.9;0.20;13.7;0.0;0.4;24.1;0.0;536.8
17.04.2013 17:00;122.3;16.9;1.0;0.20;14.4;0.0;0.4;24.8;0.0;417.4
17.04.2013 18:00;122.9;24.4;1.0;0.20;13.7;0.1;0.6;24.5;0.0;208.9
17.04.2013 19:00;108.7;36.0;1.1;0.30;18.5;0.1;1.0;23.5;0.0;49.1
17.04.2013 20:00;98.8;38.5;1.3;0.30;23.3;0.1;1.1;22.4;0.0;-0.3
17.04.2013 21:00;63.2;64.3;2.1;0.50;27.5;0.2;1.6;21.0;0.0;-3.1
17.04.2013 22:00;57.4;45.4;1.7;0.50;32.8;0.1;1.3;18.5;0.0;-2.9
17.04.2013 23:00;61.1;37.1;1.5;0.40;26.0;0.1;1.0;17.3;0.0;-2.8
18.04.2013 00:00;67.8;25.2;1.3;0.30;24.5;0.1;0.8;16.4;0.0;-2.9
18.04.2013 01:00;71.4;18.9;1.2;0.20;25.3;0.1;0.6;15.6;0.0;-3.1
18.04.2013 02:00;70.7;16.7;1.1;0.20;22.4;0.1;0.5;15.0;0.0;-2.9
18.04.2013 03:00;69.5;15.2;1.3;0.20;19.9;0.1;0.5;14.9;0.0;-2.8
18.04.2013 04:00;71.1;12.3;1.0;0.20;18.4;0.1;0.4;14.3;0.0;-2.9
18.04.2013 05:00;70.6;13.0;1.1;0.20;16.5;0.1;0.4;14.0;0.0;-2.6
18.04.2013 06:00;57.1;29.6;1.5;0.20;17.4;0.1;0.6;14.5;0.0;3.0
18.04.2013 07:00;44.5;46.5;2.3;0.30;16.6;0.1;0.9;15.0;0.0;69.2
18.04.2013 08:00;34.4;60.8;2.3;0.30;20.9;0.1;1.2;15.4;0.0;125.0
18.04.2013 09:00;56.6;43.7;2.3;0.30;21.0;0.1;0.9;16.5;0.0;316.0
18.04.2013 10:00;85.8;35.4;2.1;0.30;23.2;0.1;0.9;19.3;0.0;214.1
18.04.2013 11:00;88.2;36.9;2.1;0.30;27.2;0.1;1.1;20.2;0.0;407.4
18.04.2013 12:00;112.2;17.2;1.7;0.20;25.1;0.1;0.7;22.4;0.0;747.1
18.04.2013 13:00;119.5;14.5;1.5;0.20;21.7;0.0;0.7;23.7;0.0;844.2
18.04.2013 14:00;121.8;14.0;1.3;0.20;21.6;0.0;0.7;24.7;0.0;752.6
18.04.2013 15:00;120.4;15.7;1.1;0.20;19.8;0.0;0.6;25.0;0.0;635.1
18.04.2013 16:00;108.0;29.2;1.6;0.30;27.7;0.1;1.0;24.2;0.0;521.4
18.04.2013 17:00;106.8;26.7;1.7;0.30;30.7;0.1;0.9;23.1;0.0;336.2
18.04.2013 18:00;99.8;21.5;1.5;0.30;21.8;0.1;0.7;22.0;0.0;197.8
18.04.2013 19:00;84.1;20.3;1.6;0.30;23.5;0.1;0.7;19.5;0.0;41.6
18.04.2013 20:00;74.7;18.3;1.2;0.20;20.9;0.1;0.6;18.4;0.0;-1.3
18.04.2013 21:00;69.1;15.9;1.1;0.20;18.7;0.1;0.4;17.2;0.0;-2.2
18.04.2013 22:00;68.2;14.8;0.8;0.20;14.2;0.1;0.6;16.1;0.0;-1.9
18.04.2013 23:00;70.2;14.0;0.9;0.20;14.1;0.0;0.2;14.4;1.2;-1.6
19.04.2013 00:00;71.4;11.3;0.8;0.20;13.3;0.0;0.3;12.8;3.1;-1.1
19.04.2013 01:00;71.9;8.4;0.8;0.20;9.7;0.0;0.2;12.4;0.7;-1.1
19.04.2013 02:00;72.8;7.5;0.8;0.20;9.1;0.0;0.2;12.3;0.1;-1.2
19.04.2013 03:00;62.8;11.1;0.8;0.20;11.1;0.0;0.2;12.4;1.5;-1.1
19.04.2013 04:00;61.4;13.5;0.9;0.20;11.3;0.0;0.2;11.8;2.7;-0.5
19.04.2013 05:00;67.6;15.5;0.8;0.20;12.0;0.0;0.3;10.6;1.0;-1.1
19.04.2013 06:00;54.2;29.1;0.8;0.20;11.7;0.0;0.5;10.6;0.6;-0.4
19.04.2013 07:00;48.2;35.5;0.7;0.20;12.8;0.0;0.6;10.4;0.2;8.1
19.04.2013 08:00;69.5;28.7;0.7;0.20;15.2;0.1;0.5;10.1;0.1;16.3
19.04.2013 09:00;75.7;27.7;0.7;0.20;16.8;0.0;0.5;9.9;0.6;33.3
19.04.2013 10:00;80.4;24.0;0.8;0.20;15.0;0.0;0.4;9.8;0.6;74.2
19.04.2013 11:00;76.9;27.9;0.8;0.20;13.8;0.0;0.5;9.6;0.0;63.6
19.04.2013 12:00;79.2;22.3;0.8;0.20;13.2;0.0;0.9;9.7;1.5;59.8
19.04.2013 13:00;80.5;22.1;0.7;0.20;11.2;0.0;0.4;9.4;1.6;98.1
19.04.2013 14:00;83.0;25.9;0.6;0.20;10.8;0.0;0.5;9.1;0.3;82.1
19.04.2013 15:00;77.7;30.9;0.6;0.20;7.9;0.0;0.5;8.7;1.7;47.7
19.04.2013 16:00;84.4;21.3;0.8;0.20;8.1;0.0;0.3;8.3;2.1;64.2
19.04.2013 17:00;86.1;19.5;0.8;0.30;6.8;0.1;0.3;8.1;0.9;44.3
19.04.2013 18:00;73.7;32.4;0.6;0.80;12.0;0.1;0.6;7.9;1.7;12.0
19.04.2013 19:00;73.5;33.6;0.8;0.80;42.9;0.1;1.1;7.4;3.0;4.2
19.04.2013 20:00;87.2;19.6;0.7;0.50;35.2;0.1;0.4;6.2;2.5;-0.4
19.04.2013 21:00;86.2;21.0;0.7;0.50;12.5;0.6;0.3;5.3;2.3;-0.9
19.04.2013 22:00;87.1;17.2;0.5;0.30;9.2;0.6;11.9;4.6;2.6;-0.7
19.04.2013 23:00;84.5;15.0;0.4;0.20;7.1;0.0;0.2;3.8;2.7;-0.6
20.04.2013 00:00;81.5;16.9;0.5;0.20;4.4;0.0;0.2;3.1;2.2;-0.6
20.04.2013 01:00;76.5;21.0;0.5;0.30;5.7;0.1;0.2;2.5;3.1;-1.1
20.04.2013 02:00;57.7;35.4;0.7;0.30;5.6;0.1;0.4;1.8;3.4;-2.1
20.04.2013 03:00;52.2;36.3;0.7;0.30;7.4;0.1;0.4;1.5;3.2;-2.0
20.04.2013 04:00;60.4;26.0;0.7;0.30;5.8;0.1;0.3;1.9;1.4;-1.2
20.04.2013 05:00;54.7;30.9;0.9;0.30;4.9;0.1;0.3;2.0;0.7;-1.2
20.04.2013 06:00;58.5;25.3;0.9;0.30;6.0;0.1;0.2;1.9;1.6;-0.2
20.04.2013 07:00;49.4;36.2;1.2;0.30;5.3;0.1;0.4;2.0;1.1;9.2
20.04.2013 08:00;40.7;46.9;1.4;0.30;6.0;0.1;0.6;2.1;0.6;41.8
20.04.2013 09:00;40.1;46.8;1.5;0.40;6.4;0.1;0.6;2.4;0.3;98.7
20.04.2013 10:00;48.6;36.2;1.1;0.30;7.0;0.1;0.6;2.8;0.2;127.6
20.04.2013 11:00;56.3;27.6;1.1;0.30;5.5;0.1;0.4;4.0;0.0;172.0
20.04.2013 12:00;56.3;26.3;0.9;0.30;5.6;0.0;0.4;4.5;0.0;126.2
20.04.2013 13:00;48.7;34.1;1.2;0.30;7.5;0.1;0.5;5.1;0.0;100.2
20.04.2013 14:00;38.2;42.4;1.3;0.40;9.0;0.1;0.6;5.8;0.1;86.0
20.04.2013 15:00;47.0;30.1;0.9;0.30;7.0;0.0;0.4;5.9;0.0;72.6
20.04.2013 16:00;44.9;32.5;0.9;0.30;6.4;0.1;0.4;6.4;0.0;50.7
20.04.2013 17:00;43.1;34.7;0.9;0.30;7.9;0.1;0.5;6.9;0.1;26.1
20.04.2013 18:00;35.4;41.5;0.9;0.30;9.2;0.1;0.6;7.3;0.1;19.4
20.04.2013 19:00;31.3;45.5;0.9;0.30;9.4;0.1;0.7;7.3;0.1;7.7
20.04.2013 20:00;45.6;28.7;0.8;0.30;10.6;0.0;0.5;7.6;0.0;-1.7
20.04.2013 21:00;49.7;22.3;0.7;0.30;12.8;0.0;0.5;7.6;0.1;-2.3
20.04.2013 22:00;46.8;23.9;0.7;0.30;12.8;0.0;0.5;7.8;0.3;-2.2
20.04.2013 23:00;42.6;26.2;0.7;0.30;11.9;0.0;0.5;7.8;0.1;-2.1
21.04.2013 00:00;45.8;22.0;0.6;0.30;12.7;0.0;0.4;7.9;0.2;-2.2
21.04.2013 01:00;47.7;18.0;0.6;0.30;13.4;0.0;0.4;7.9;0.1;-2.2
21.04.2013 02:00;33.5;23.1;0.8;0.30;12.0;0.1;0.4;7.5;0.1;-1.7
21.04.2013 03:00;32.6;23.2;0.9;0.30;12.1;0.1;0.4;7.3;0.1;-1.7
21.04.2013 04:00;31.8;20.5;0.7;0.30;13.4;0.1;0.4;7.3;0.1;-1.4
21.04.2013 05:00;32.4;19.1;0.9;0.30;12.5;0.0;0.4;7.2;0.2;-1.4
21.04.2013 06:00;38.6;16.8;0.8;0.30;13.2;0.0;0.4;6.9;0.1;0.4
21.04.2013 07:00;41.7;17.4;0.9;0.30;14.3;0.0;0.3;6.9;0.0;16.6
21.04.2013 08:00;46.9;18.3;1.0;0.30;12.4;0.0;0.3;7.0;0.2;35.7
21.04.2013 09:00;52.9;19.3;1.1;0.30;11.6;0.0;0.3;7.1;0.0;89.1
21.04.2013 10:00;51.7;17.2;1.1;0.30;9.9;0.0;0.3;7.4;0.0;92.1
21.04.2013 11:00;47.3;20.8;1.2;0.30;11.4;0.0;0.3;7.8;0.0;138.7
21.04.2013 12:00;47.9;17.2;1.2;0.30;11.0;0.0;0.3;8.5;0.0;151.1
21.04.2013 13:00;42.0;16.6;1.2;0.30;12.6;0.0;0.4;9.1;0.0;154.0
21.04.2013 14:00;39.1;15.9;1.0;0.30;13.8;0.0;0.4;9.3;0.0;110.4
21.04.2013 15:00;41.5;17.7;1.1;0.30;15.9;0.0;0.5;9.6;0.0;68.5
21.04.2013 16:00;38.6;21.3;1.1;0.30;16.5;0.1;0.6;9.8;0.0;62.8
21.04.2013 17:00;40.7;21.3;1.2;0.30;18.1;0.1;0.5;10.0;0.0;83.6
21.04.2013 18:00;46.7;19.4;1.2;0.30;16.5;0.0;0.5;10.2;0.0;70.5
21.04.2013 19:00;45.6;21.3;1.1;0.30;17.1;0.0;0.5;10.3;0.0;21.7
21.04.2013 20:00;46.0;23.4;1.2;0.30;18.8;0.0;0.5;10.1;0.0;0.2
21.04.2013 21:00;29.4;31.8;1.6;0.30;18.1;0.1;0.6;10.0;0.0;-1.1
21.04.2013 22:00;21.5;35.0;1.9;0.30;18.4;0.1;0.6;9.8;0.0;-1.1
21.04.2013 23:00;23.1;29.5;1.7;0.30;17.3;0.1;0.5;9.6;0.0;-2.2
22.04.2013 00:00;35.3;20.1;1.4;0.30;15.1;0.0;0.4;9.4;0.0;-1.1
22.04.2013 01:00;41.2;18.1;1.3;0.30;16.1;0.0;0.4;9.3;0.0;-1.3
22.04.2013 02:00;36.3;16.4;1.3;0.30;16.3;0.0;0.4;9.3;0.0;-1.1
22.04.2013 03:00;34.7;15.4;1.1;0.30;17.1;0.0;0.4;9.3;0.0;-1.7
22.04.2013 04:00;42.6;15.5;0.9;0.30;16.4;0.0;0.4;8.9;1.2;-1.7
22.04.2013 05:00;41.0;19.2;1.1;0.30;17.6;0.0;0.4;8.9;0.1;-2.2
22.04.2013 06:00;26.4;32.7;1.4;0.30;20.7;0.0;0.5;8.9;0.0;0.3
22.04.2013 07:00;35.9;27.3;1.4;0.30;21.7;0.0;0.6;8.9;0.0;20.7
