Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
12.01.2019 01:00;76.5;1.7;0.0;0.15;0.1;0.2;1.6;-2.4;0.0;0.0
12.01.2019 02:00;79.1;1.2;0.0;0.14;0.2;0.1;1.2;-2.5;0.2;0.0
12.01.2019 03:00;73.3;2.8;0.0;0.16;1.6;1.4;2.8;-3.0;0.2;0.0
12.01.2019 04:00;66.1;6.0;0.2;0.17;3.7;3.3;6.0;-3.0;0.4;0.0
12.01.2019 05:00;63.0;6.2;0.2;0.16;3.6;3.1;6.2;-2.1;0.2;0.0
12.01.2019 06:00;67.3;2.8;0.0;0.15;0.2;0.2;2.8;-1.4;0.0;-0.4
12.01.2019 07:00;57.6;4.5;0.1;0.16;0.2;0.3;4.5;-1.1;0.0;-0.2
12.01.2019 08:00;62.4;3.4;0.0;0.15;0.2;0.2;3.4;-0.8;0.0;0.0
12.01.2019 09:00;64.1;2.8;0.0;0.15;0.2;0.3;2.8;-0.9;0.0;6.3
12.01.2019 10:00;67.1;2.3;0.0;0.15;0.3;0.3;2.5;-1.0;0.0;49.1
12.01.2019 11:00;64.9;3.0;0.0;0.15;0.8;0.7;3.4;-0.6;0.0;72.4
12.01.2019 12:00;61.0;3.5;0.1;0.16;2.7;2.4;4.1;-0.7;0.0;94.5
12.01.2019 13:00;63.1;3.6;0.1;0.15;2.9;2.5;4.1;-0.6;0.0;98.8
12.01.2019 14:00;68.3;3.1;0.0;0.15;1.6;1.4;3.7;-0.2;0.0;166.7
12.01.2019 15:00;66.8;3.4;0.1;0.15;2.0;1.8;4.0;-0.2;0.0;148.5
12.01.2019 16:00;62.0;5.5;0.1;0.17;3.3;2.8;6.1;-0.3;0.0;131.2
12.01.2019 17:00;59.4;7.9;0.1;0.18;4.5;3.9;8.1;-1.0;0.0;9.7
12.01.2019 18:00;60.5;7.7;0.1;0.17;3.6;3.1;7.7;-0.9;0.0;0.2
12.01.2019 19:00;58.9;9.2;0.1;0.17;4.6;3.9;9.2;-1.1;0.0;0.0
12.01.2019 20:00;62.9;7.6;0.1;0.17;4.6;3.9;7.6;-1.1;0.0;0.0
12.01.2019 21:00;65.4;5.0;0.0;0.16;3.6;3.0;5.0;-0.8;0.2;0.0
12.01.2019 22:00;70.3;3.8;0.0;0.15;3.1;2.3;3.8;-0.9;0.7;0.0
12.01.2019 23:00;72.4;2.6;0.0;0.13;1.6;0.9;2.6;-0.5;0.5;0.0
13.01.2019 00:00;71.6;2.2;0.0;0.13;0.5;0.4;2.2;-0.1;0.2;-0.7
13.01.2019 01:00;73.5;1.6;0.0;0.12;0.2;0.2;1.6;0.4;0.1;-0.8
13.01.2019 02:00;71.7;1.6;0.0;0.12;0.2;0.2;1.6;0.0;0.1;-0.9
13.01.2019 03:00;68.3;2.0;0.0;0.13;0.5;0.4;2.0;0.0;0.1;-0.5
13.01.2019 04:00;65.7;2.1;0.0;0.13;0.2;0.2;2.1;-0.1;0.1;-0.3
13.01.2019 05:00;63.1;2.2;0.1;0.14;0.2;0.2;2.2;-0.3;0.0;0.0
13.01.2019 06:00;62.9;2.0;0.0;0.14;0.1;0.2;2.0;0.2;0.0;0.0
13.01.2019 07:00;63.4;1.9;0.0;0.14;0.1;0.2;1.9;0.4;0.0;-0.1
13.01.2019 08:00;62.8;1.8;0.0;0.14;0.1;0.1;1.8;0.2;0.1;0.0
13.01.2019 09:00;64.0;1.8;0.0;0.14;0.1;0.2;1.9;0.4;0.3;3.1
13.01.2019 10:00;65.3;1.4;0.0;0.14;0.0;0.1;1.5;0.6;0.8;15.9
13.01.2019 11:00;63.8;1.4;0.0;0.14;0.0;0.1;1.5;0.8;0.8;31.0
13.01.2019 12:00;62.7;1.5;0.0;0.14;0.0;0.1;1.6;1.3;0.5;32.5
13.01.2019 13:00;61.9;1.9;0.0;0.14;0.1;0.2;2.0;0.8;1.2;27.5
13.01.2019 14:00;64.0;1.6;0.0;0.14;0.0;0.1;1.7;1.2;1.4;24.5
13.01.2019 15:00;66.2;1.4;0.0;0.14;0.0;0.1;1.5;1.7;1.4;15.1
13.01.2019 16:00;67.7;1.5;0.0;0.14;0.0;0.1;1.5;2.3;0.0;11.4
13.01.2019 17:00;70.8;1.4;0.0;0.13;0.0;0.1;1.4;3.2;0.0;4.6
13.01.2019 18:00;72.4;1.2;0.0;0.13;0.2;0.1;1.2;3.4;0.0;-0.3
13.01.2019 19:00;74.5;1.3;0.0;0.13;0.1;0.2;1.3;3.2;0.8;-1.0
13.01.2019 20:00;76.7;1.1;0.0;0.13;0.1;0.2;1.1;3.1;0.7;-0.9
13.01.2019 21:00;75.4;1.4;0.0;0.13;0.1;0.2;1.4;3.2;0.1;-0.7
13.01.2019 22:00;71.2;1.7;0.0;0.14;0.3;0.3;1.7;2.4;0.6;-0.4
13.01.2019 23:00;70.3;1.5;0.0;0.14;0.4;0.3;1.5;2.1;0.4;-0.3
14.01.2019 00:00;69.7;1.5;0.0;0.14;0.2;0.2;1.5;2.5;0.2;-0.1
14.01.2019 01:00;67.5;1.5;0.0;0.14;0.1;0.3;1.5;2.2;0.0;-0.6
14.01.2019 02:00;65.6;1.6;0.0;0.14;0.1;0.3;1.6;1.7;0.2;-0.3
14.01.2019 03:00;65.1;1.6;0.0;0.14;0.1;0.2;1.6;2.0;0.1;-0.2
14.01.2019 04:00;66.0;1.5;0.0;0.14;0.1;0.3;1.5;2.2;0.0;-0.8
14.01.2019 05:00;66.8;1.5;0.0;0.14;0.4;0.3;1.5;1.6;0.3;-0.8
14.01.2019 06:00;70.1;1.9;0.0;0.14;0.1;0.3;1.9;1.0;0.6;-1.0
14.01.2019 07:00;76.2;1.8;0.0;0.13;0.6;0.6;1.8;0.7;0.0;-1.0
14.01.2019 08:00;77.4;2.3;0.0;0.14;1.6;1.3;2.3;0.7;0.0;-1.0
14.01.2019 09:00;74.3;4.1;0.0;0.14;2.0;1.6;4.2;0.3;0.0;6.9
14.01.2019 10:00;74.6;4.3;0.0;0.14;2.1;1.7;4.6;0.0;0.0;28.3
14.01.2019 11:00;71.2;6.1;0.0;0.15;1.1;0.9;6.3;-0.5;1.1;21.0
14.01.2019 12:00;75.7;3.5;0.0;0.14;1.0;1.0;3.9;-0.5;0.0;85.4
14.01.2019 13:00;74.3;4.2;0.0;0.14;2.1;1.4;4.5;-0.2;0.0;54.7
14.01.2019 14:00;74.9;3.2;0.0;0.14;1.4;1.2;3.5;-0.3;0.0;62.5
14.01.2019 15:00;72.2;4.3;0.0;0.15;2.2;1.4;4.5;-0.4;0.0;34.6
14.01.2019 16:00;72.3;3.8;0.0;0.14;2.0;1.5;4.0;-0.5;0.1;24.6
14.01.2019 17:00;67.8;5.7;0.0;0.15;1.2;0.9;5.8;-0.8;0.2;6.7
14.01.2019 18:00;70.4;4.2;0.0;0.15;1.2;1.1;4.2;-0.8;0.0;-0.7
14.01.2019 19:00;69.5;4.7;0.1;0.15;2.1;1.6;4.7;-0.7;0.0;-0.6
14.01.2019 20:00;71.0;3.4;0.0;0.15;1.9;1.5;3.5;-0.6;0.0;-0.4
14.01.2019 21:00;69.4;4.0;0.1;0.15;1.7;1.5;4.1;-0.7;0.0;-0.0
14.01.2019 22:00;70.2;3.5;0.1;0.15;1.9;1.6;3.5;-0.7;0.0;-0.1
14.01.2019 23:00;68.7;3.4;0.0;0.15;1.0;0.9;3.4;-1.4;0.1;-0.3
15.01.2019 00:00;67.1;3.1;0.0;0.15;0.9;0.9;3.1;-1.4;0.0;-0.6
15.01.2019 01:00;65.8;3.6;0.0;0.15;1.6;1.4;3.6;-1.3;0.0;-1.1
15.01.2019 02:00;64.5;3.4;0.0;0.16;2.2;2.0;3.4;-1.4;0.0;-1.0
15.01.2019 03:00;68.1;2.7;0.0;0.15;2.2;1.9;2.7;-1.5;0.0;-0.4
15.01.2019 04:00;65.5;3.1;0.1;0.15;2.7;2.2;3.1;-1.5;0.0;0.0
15.01.2019 05:00;63.2;3.5;0.1;0.15;3.5;2.9;3.5;-1.6;0.1;0.0
15.01.2019 06:00;63.8;4.4;0.0;0.15;3.9;3.4;4.4;-1.5;0.0;0.0
15.01.2019 07:00;70.7;2.2;0.0;0.15;2.9;2.4;2.2;-1.2;0.0;0.0
15.01.2019 08:00;76.2;1.5;0.0;0.14;1.8;1.4;1.5;-1.1;0.0;-0.4
15.01.2019 09:00;80.2;1.4;0.0;0.14;1.6;1.2;1.4;-1.2;0.0;16.9
15.01.2019 10:00;80.9;1.4;0.0;0.14;1.7;1.3;1.6;-0.8;0.0;79.7
15.01.2019 11:00;80.7;1.4;0.0;0.14;1.5;1.3;1.6;-1.2;0.0;100.0
15.01.2019 12:00;79.0;1.7;0.0;0.14;1.5;1.3;2.3;-0.7;0.0;368.0
15.01.2019 13:00;65.5;5.3;0.1;0.16;4.3;3.4;8.0;-0.5;0.0;375.4
15.01.2019 14:00;63.1;6.7;0.1;0.17;6.1;4.8;12.0;-0.1;0.0;369.3
15.01.2019 15:00;63.7;8.3;0.0;0.17;5.8;4.6;11.4;-0.4;0.0;172.9
15.01.2019 16:00;63.3;9.3;0.1;0.17;6.9;5.1;11.7;-0.3;0.0;166.9
15.01.2019 17:00;59.4;12.3;0.2;0.17;8.1;5.8;13.5;-0.8;0.0;54.0
15.01.2019 18:00;60.3;13.9;0.2;0.17;7.8;5.7;14.1;-1.3;0.0;-0.1
15.01.2019 19:00;62.8;10.5;0.7;0.17;7.3;5.4;10.5;-1.7;0.0;-1.1
15.01.2019 20:00;65.0;8.2;0.4;0.17;7.1;5.3;8.2;-1.8;0.0;-1.0
15.01.2019 21:00;66.6;6.9;0.2;0.16;6.0;4.9;6.9;-2.5;0.0;-1.4
15.01.2019 22:00;65.3;7.3;0.1;0.16;6.9;5.6;7.3;-2.8;0.0;-1.2
15.01.2019 23:00;70.3;5.7;0.1;0.15;5.6;4.5;5.7;-2.4;0.0;-1.3
16.01.2019 00:00;78.7;3.3;0.1;0.14;2.7;2.3;3.3;-2.0;0.0;-1.4
16.01.2019 01:00;77.3;3.1;0.1;0.14;2.5;2.1;3.1;-1.6;0.0;-1.4
16.01.2019 02:00;75.0;3.3;0.0;0.15;3.0;2.4;3.3;-1.7;0.0;-1.4
16.01.2019 03:00;80.5;2.3;0.0;0.14;2.1;1.7;2.3;-1.8;0.0;-1.4
16.01.2019 04:00;82.5;1.8;0.0;0.13;1.2;1.1;1.8;-1.5;0.0;-1.1
16.01.2019 05:00;83.1;1.6;0.0;0.13;1.1;1.0;1.6;-1.5;0.0;-1.4
16.01.2019 06:00;87.3;1.0;0.0;0.12;0.6;0.6;1.0;-0.6;0.0;-1.4
16.01.2019 07:00;82.7;1.4;0.0;0.13;1.2;1.0;1.4;-1.2;0.0;-1.3
16.01.2019 08:00;86.1;0.9;0.0;0.12;0.6;0.6;0.9;-1.0;0.0;-0.8
16.01.2019 09:00;88.1;0.7;0.0;0.11;0.3;0.3;0.7;0.2;0.0;15.3
16.01.2019 10:00;;;;0.12;0.4;0.4;;-0.5;0.0;48.4
16.01.2019 11:00;88.9;;;0.11;0.3;0.4;;1.0;0.0;102.8
16.01.2019 12:00;90.3;0.5;0.0;0.11;0.3;0.3;0.5;4.3;0.0;356.9
16.01.2019 13:00;88.2;1.3;0.0;0.11;0.3;0.4;1.8;4.3;0.0;421.0
16.01.2019 14:00;87.8;0.9;0.0;0.11;0.2;0.3;1.1;4.5;0.0;397.9
16.01.2019 15:00;86.1;2.0;0.0;0.11;0.3;0.4;2.6;5.4;0.0;296.1
16.01.2019 16:00;85.5;1.7;0.0;0.11;0.4;0.4;2.0;5.6;0.0;200.7
16.01.2019 17:00;89.3;0.8;0.0;0.11;0.3;0.3;0.9;4.7;0.0;37.0
16.01.2019 18:00;90.0;0.7;0.0;0.10;0.3;0.3;0.7;4.2;0.0;-0.8
16.01.2019 19:00;89.2;0.9;0.0;0.11;0.4;0.3;0.9;4.0;0.0;-1.9
16.01.2019 20:00;88.4;1.0;0.0;0.11;0.5;0.4;1.0;3.5;0.0;-1.6
16.01.2019 21:00;86.7;1.3;0.0;0.11;0.6;0.4;1.3;3.3;0.0;-1.6
16.01.2019 22:00;85.6;1.4;0.0;0.11;0.7;0.6;1.4;2.9;0.0;-1.2
16.01.2019 23:00;86.1;1.2;0.0;0.11;0.7;0.6;1.2;3.4;0.0;-1.3
17.01.2019 00:00;85.8;1.1;0.0;0.11;0.5;0.5;1.1;2.3;0.0;-1.6
17.01.2019 01:00;83.8;1.4;0.0;0.11;0.8;0.6;1.4;1.9;0.0;-1.6
17.01.2019 02:00;80.9;2.2;0.0;0.12;1.9;1.2;2.2;3.6;0.0;-1.5
17.01.2019 03:00;71.7;4.8;0.3;0.15;4.9;3.4;4.8;2.6;0.0;-1.7
17.01.2019 04:00;68.0;5.8;0.3;0.16;7.0;4.9;5.8;1.8;0.0;-1.5
17.01.2019 05:00;73.1;4.0;0.1;0.15;5.9;4.4;4.0;2.2;0.0;-1.2
17.01.2019 06:00;77.5;2.8;0.1;0.14;4.9;3.6;2.8;2.5;0.0;-1.2
17.01.2019 07:00;82.6;1.8;0.0;0.13;2.8;2.1;1.8;3.9;0.0;-1.3
17.01.2019 08:00;85.6;1.3;0.0;0.12;2.4;1.8;1.3;5.0;0.0;-0.8
17.01.2019 09:00;81.6;2.1;0.0;0.13;2.1;1.6;2.2;4.0;0.0;12.8
17.01.2019 10:00;79.6;2.5;0.1;0.13;2.4;1.8;2.7;3.2;0.0;56.6
17.01.2019 11:00;80.5;2.1;0.1;0.13;2.9;2.2;2.3;4.0;0.0;99.2
17.01.2019 12:00;77.2;3.3;0.2;0.14;3.2;2.4;3.5;3.7;0.0;79.2
17.01.2019 13:00;73.0;6.5;0.5;0.15;3.7;2.9;6.7;2.6;0.0;25.4
17.01.2019 14:00;72.5;7.4;0.1;0.15;1.6;1.2;7.5;1.2;0.1;17.3
17.01.2019 15:00;77.6;3.2;0.0;0.14;0.7;0.5;3.3;0.2;0.1;20.9
17.01.2019 16:00;78.0;2.9;0.0;0.14;0.7;0.5;3.0;0.1;0.0;20.7
17.01.2019 17:00;77.4;3.2;0.0;0.14;1.7;0.7;3.2;0.0;0.0;5.7
17.01.2019 18:00;79.0;1.8;0.0;0.14;0.6;0.5;1.8;0.4;0.1;0.0
17.01.2019 19:00;78.6;1.7;0.0;0.14;0.8;0.6;1.7;0.7;0.0;0.0
17.01.2019 20:00;74.9;2.9;0.0;0.15;1.1;0.6;2.9;-1.0;0.0;-0.4
17.01.2019 21:00;75.9;2.1;0.0;0.14;1.3;0.8;2.1;-1.0;0.0;0.0
17.01.2019 22:00;77.9;1.4;0.0;0.14;1.5;1.1;1.4;-0.4;0.0;0.0
17.01.2019 23:00;79.1;1.1;0.0;0.14;1.6;1.1;1.2;-0.4;0.0;-0.5
18.01.2019 00:00;79.3;1.1;0.0;0.14;1.9;1.1;1.1;-0.5;0.0;-0.5
18.01.2019 01:00;79.0;1.0;0.0;0.14;1.8;1.1;1.0;-0.8;0.0;-0.7
18.01.2019 02:00;77.1;1.6;0.1;0.14;1.8;0.9;1.6;-0.8;0.0;-0.2
18.01.2019 03:00;72.1;2.4;0.0;0.15;1.6;0.8;2.4;-3.0;0.3;-0.4
18.01.2019 04:00;84.5;1.0;0.0;0.14;4.1;0.4;1.0;-4.3;1.1;-1.0
18.01.2019 05:00;81.9;1.1;0.0;0.14;1.5;0.5;1.1;-4.3;0.1;0.0
18.01.2019 06:00;77.4;1.4;0.0;0.14;1.2;0.9;1.4;-4.1;0.0;-0.0
18.01.2019 07:00;75.3;1.4;0.0;0.15;1.6;1.2;1.5;-5.2;0.0;-1.1
18.01.2019 08:00;76.0;1.1;0.0;0.15;1.3;0.9;1.1;-7.1;0.0;-1.5
18.01.2019 09:00;79.1;1.0;0.0;0.14;1.2;0.8;1.0;-6.8;0.0;11.6
18.01.2019 10:00;78.1;1.5;0.0;0.14;1.6;1.2;1.7;-6.5;0.0;29.1
18.01.2019 11:00;78.8;1.2;0.0;0.14;1.2;0.9;1.5;-6.5;0.0;100.6
18.01.2019 12:00;77.1;2.0;0.0;0.15;2.0;1.5;2.9;-5.9;0.0;393.0
18.01.2019 13:00;77.9;1.9;0.0;0.15;2.0;1.5;2.7;-4.8;0.0;429.7
18.01.2019 14:00;74.5;3.9;0.0;0.16;3.2;2.6;6.3;-3.8;0.0;447.2
18.01.2019 15:00;74.7;4.1;0.0;0.16;3.5;2.9;5.6;-4.5;0.0;232.5
18.01.2019 16:00;73.8;6.0;0.0;0.16;3.5;2.8;7.4;-5.5;0.0;83.2
18.01.2019 17:00;73.8;6.5;0.0;0.16;3.6;3.0;7.2;-5.3;0.0;39.1
18.01.2019 18:00;75.1;6.0;0.0;0.16;3.9;3.1;6.0;-4.7;0.0;-0.2
18.01.2019 19:00;73.1;6.5;0.0;0.16;4.4;3.5;6.5;-5.4;0.0;-1.1
18.01.2019 20:00;69.9;8.2;0.0;0.17;5.9;4.8;8.2;-5.5;0.0;-0.7
18.01.2019 21:00;65.6;11.2;0.0;0.18;7.7;6.6;11.2;-5.5;0.0;-1.0
18.01.2019 22:00;71.2;7.3;0.0;0.17;5.9;5.1;7.3;-6.7;0.0;-1.2
18.01.2019 23:00;68.8;8.2;0.1;0.17;6.4;5.5;8.2;-6.3;0.0;-0.8
19.01.2019 00:00;62.0;11.5;0.1;0.19;10.1;8.6;11.5;-6.4;0.0;-0.8
19.01.2019 01:00;59.7;12.3;0.1;0.19;9.9;8.9;12.3;-5.8;0.0;-0.3
19.01.2019 02:00;54.2;14.5;0.1;0.21;11.6;10.5;14.5;-5.8;0.0;-0.3
19.01.2019 03:00;49.8;17.2;0.0;0.22;13.4;12.3;17.2;-6.6;0.0;-0.3
19.01.2019 04:00;59.1;12.2;0.0;0.20;11.0;10.2;12.2;-7.3;0.0;-1.8
19.01.2019 05:00;68.2;7.3;0.0;0.17;6.6;5.9;7.3;-6.4;0.0;-1.0
19.01.2019 06:00;67.5;6.6;0.0;0.17;6.1;5.6;6.6;-6.2;0.0;-1.1
19.01.2019 07:00;72.6;4.5;0.0;0.16;4.7;4.2;4.5;-5.3;0.0;-0.9
19.01.2019 08:00;72.7;4.1;0.0;0.16;4.3;3.9;4.1;-5.9;0.0;-1.0
19.01.2019 09:00;71.2;4.2;0.0;0.16;5.1;4.4;4.3;-6.1;0.0;18.8
19.01.2019 10:00;71.6;4.2;0.0;0.16;4.7;4.4;4.8;-5.9;0.0;63.1
19.01.2019 11:00;74.1;3.7;0.0;0.16;4.3;3.8;4.4;-5.7;0.0;114.9
19.01.2019 12:00;71.3;3.8;0.0;0.16;5.5;5.0;4.8;-5.5;0.0;332.4
19.01.2019 13:00;71.6;4.4;0.0;0.20;6.6;6.0;5.7;-4.7;0.0;424.8
19.01.2019 14:00;71.9;5.5;0.0;0.20;7.5;6.9;7.4;-3.4;0.0;404.1
19.01.2019 15:00;73.5;6.0;0.0;0.17;8.9;8.1;7.8;-2.6;0.0;330.1
19.01.2019 16:00;74.1;6.9;0.1;0.18;7.4;6.5;8.6;-2.2;0.0;211.5
19.01.2019 17:00;79.4;6.7;0.0;0.17;6.9;6.0;7.2;-2.6;0.0;60.6
19.01.2019 18:00;90.4;3.4;0.0;0.15;3.3;2.7;3.4;-2.5;0.0;-0.0
19.01.2019 19:00;90.1;3.3;0.1;0.15;4.4;3.3;3.3;-2.1;0.0;-1.5
19.01.2019 20:00;88.9;3.4;0.1;0.16;4.8;3.8;3.4;-1.7;0.0;-1.1
19.01.2019 21:00;89.2;3.3;0.1;0.16;4.4;3.5;3.3;-1.6;0.0;-1.1
19.01.2019 22:00;89.4;3.2;0.1;0.15;4.4;3.3;3.2;-1.7;0.0;-1.0
19.01.2019 23:00;89.6;2.9;0.1;0.15;4.2;3.2;2.9;-2.6;0.0;-1.4
20.01.2019 00:00;89.8;2.7;0.1;0.15;4.0;2.9;2.7;-3.2;0.0;-1.2
20.01.2019 01:00;88.9;2.6;0.1;0.16;4.0;3.0;2.7;-2.0;0.0;-1.0
20.01.2019 02:00;89.4;2.5;0.0;0.15;3.5;2.7;2.5;-2.2;0.0;-0.9
20.01.2019 03:00;89.1;2.4;0.0;0.15;3.2;2.6;2.4;-2.2;0.0;-0.7
20.01.2019 04:00;90.0;2.3;0.0;0.15;3.1;2.5;2.3;-1.7;0.0;-0.2
20.01.2019 05:00;90.9;2.1;0.0;0.15;2.8;2.2;2.1;-1.9;0.0;-0.6
20.01.2019 06:00;92.1;1.9;0.0;0.15;2.5;1.9;1.9;-0.9;0.0;-0.5
20.01.2019 07:00;92.3;1.9;0.0;0.15;2.6;2.0;1.9;-1.3;0.0;-0.9
20.01.2019 08:00;92.9;1.8;0.0;0.15;2.4;1.8;1.8;-1.6;0.0;-0.2
20.01.2019 09:00;93.5;1.9;0.0;0.15;2.2;1.7;1.9;-1.3;0.0;41.3
20.01.2019 10:00;95.1;1.8;0.0;0.15;2.0;1.6;1.9;-0.7;0.0;101.5
20.01.2019 11:00;92.7;2.1;0.1;0.16;2.7;2.2;2.3;-0.2;0.0;170.3
20.01.2019 12:00;90.6;2.5;0.1;0.16;2.5;2.1;2.8;0.2;0.0;182.3
20.01.2019 13:00;81.8;4.3;0.1;0.17;4.1;3.5;5.6;-0.1;0.0;268.6
20.01.2019 14:00;92.8;2.5;0.1;0.15;3.0;2.5;2.9;-0.2;0.0;174.0
20.01.2019 15:00;89.2;3.4;0.1;0.16;2.9;2.4;3.9;1.2;0.0;164.8
20.01.2019 16:00;78.4;7.1;0.1;0.19;6.0;5.1;8.0;0.0;0.0;83.2
20.01.2019 17:00;83.8;5.6;0.0;0.17;4.9;4.2;5.9;-0.3;0.0;24.6
20.01.2019 18:00;81.2;6.2;0.1;0.17;4.9;4.0;6.3;-1.0;0.0;0.5
20.01.2019 19:00;86.7;4.2;0.1;0.16;3.9;3.2;4.2;-1.4;0.0;-1.0
20.01.2019 20:00;89.2;3.5;0.1;0.16;3.5;2.8;3.4;-1.6;0.0;-1.0
20.01.2019 21:00;90.4;3.0;0.0;0.15;3.1;2.5;3.0;-1.6;0.0;-0.7
20.01.2019 22:00;88.3;3.3;0.0;0.16;3.5;2.9;3.3;-2.2;0.0;-1.0
20.01.2019 23:00;86.0;3.9;0.1;0.17;4.4;3.8;3.9;-2.0;0.0;-0.8
21.01.2019 00:00;76.6;6.5;0.2;0.19;7.9;6.9;6.5;-2.5;0.0;-0.6
21.01.2019 01:00;79.6;5.8;0.2;0.18;7.4;6.4;5.8;-2.6;0.0;-0.2
21.01.2019 02:00;82.6;4.6;0.2;0.17;5.9;5.0;4.6;-2.2;0.0;-0.8
21.01.2019 03:00;83.0;4.1;0.1;0.17;4.7;3.9;4.1;-2.8;0.0;-1.1
21.01.2019 04:00;72.9;6.9;0.2;0.19;10.0;8.9;6.9;-2.8;0.0;-0.5
21.01.2019 05:00;84.7;3.8;0.1;0.16;4.7;4.1;3.8;-2.8;0.0;-0.2
21.01.2019 06:00;78.3;4.9;0.1;0.17;5.9;5.3;4.9;-2.7;0.0;-0.1
21.01.2019 07:00;84.1;3.7;0.1;0.16;5.0;4.2;3.7;-3.1;0.0;-0.7
21.01.2019 08:00;68.6;8.4;0.2;0.20;10.8;9.9;8.4;-3.6;0.0;0.0
21.01.2019 09:00;46.7;16.0;0.2;0.27;20.9;19.7;17.0;-3.7;0.0;19.8
21.01.2019 10:00;51.5;14.1;0.1;0.26;17.5;16.4;18.0;-3.4;0.0;86.8
21.01.2019 11:00;30.6;20.8;0.2;0.35;32.0;30.5;34.4;-3.4;0.0;178.6
21.01.2019 12:00;31.9;21.2;0.2;0.36;33.4;32.0;40.1;-3.2;0.0;306.8
21.01.2019 13:00;34.1;22.5;0.2;0.36;33.2;31.6;41.4;-3.3;0.0;292.5
21.01.2019 14:00;35.4;23.3;0.2;0.35;33.2;31.8;39.3;-3.4;0.0;210.1
21.01.2019 15:00;37.3;27.3;0.2;0.36;34.0;32.3;45.1;-3.9;0.0;162.9
21.01.2019 16:00;32.5;36.9;0.3;0.39;34.1;31.6;59.2;-3.4;0.0;143.7
21.01.2019 17:00;23.0;44.6;0.2;0.39;33.9;31.9;59.9;-4.2;0.0;37.1
21.01.2019 18:00;8.2;57.5;0.2;0.42;34.0;32.4;63.7;-4.6;0.0;0.2
21.01.2019 19:00;6.9;59.6;0.1;0.42;31.5;30.2;61.9;-4.8;0.0;-2.5
21.01.2019 20:00;15.4;53.2;0.1;0.37;30.2;28.9;54.4;-5.0;0.0;-2.5
21.01.2019 21:00;8.6;56.6;0.1;0.39;33.7;32.4;57.6;-4.5;0.0;-1.5
21.01.2019 22:00;11.6;51.2;0.1;0.38;31.4;30.1;53.1;-4.5;0.0;-2.8
21.01.2019 23:00;7.0;51.4;0.1;0.41;29.7;28.6;58.4;-4.3;0.0;-2.6
22.01.2019 00:00;26.7;37.8;0.0;0.32;28.0;26.9;38.0;-4.5;0.0;-2.8
22.01.2019 01:00;30.2;35.5;0.1;0.31;25.8;25.7;35.5;-4.9;0.0;-2.9
22.01.2019 02:00;35.7;31.1;0.1;0.29;26.0;25.7;31.1;-4.9;0.0;-2.3
22.01.2019 03:00;41.9;25.7;0.1;0.27;23.8;23.3;25.7;-5.1;0.0;-1.8
22.01.2019 04:00;45.5;22.0;0.1;0.26;22.5;22.1;22.0;-5.4;0.0;-1.4
22.01.2019 05:00;44.3;21.4;0.1;0.26;23.0;22.8;21.4;-5.3;0.0;-1.2
22.01.2019 06:00;48.3;18.9;0.0;0.24;21.1;20.9;18.9;-5.5;0.0;-2.1
22.01.2019 07:00;49.4;16.4;0.1;0.24;21.3;21.1;16.4;-5.3;0.0;-2.1
22.01.2019 08:00;50.9;15.8;0.1;0.23;21.0;20.8;15.8;-5.5;0.0;-1.6
22.01.2019 09:00;47.2;18.5;0.1;0.24;22.7;22.3;19.1;-5.5;0.0;5.7
22.01.2019 10:00;42.4;23.7;0.1;0.26;23.4;22.7;26.7;-5.5;0.0;27.6
22.01.2019 11:00;50.7;17.8;0.1;0.24;21.8;21.2;22.5;-5.4;0.0;130.9
22.01.2019 12:00;57.2;14.8;0.1;0.22;17.6;17.1;20.4;-5.3;0.0;235.3
22.01.2019 13:00;58.0;14.0;0.1;0.23;18.1;17.3;20.3;-4.7;0.0;357.4
22.01.2019 14:00;57.0;14.9;0.1;0.23;21.0;19.3;21.0;-4.7;0.0;237.8
22.01.2019 15:00;59.7;14.9;0.1;0.23;19.3;17.9;20.2;-4.6;0.0;261.9
22.01.2019 16:00;51.7;20.4;0.1;0.25;22.4;21.2;25.6;-4.9;0.0;100.6
22.01.2019 17:00;50.9;21.5;0.1;0.24;20.4;19.8;24.4;-5.8;0.0;31.8
22.01.2019 18:00;61.3;17.3;0.0;0.20;15.5;14.5;17.5;-7.3;0.0;-0.5
22.01.2019 19:00;61.9;17.0;0.0;0.20;15.3;14.3;17.0;-7.2;0.0;-1.2
22.01.2019 20:00;70.1;13.6;0.0;0.18;13.2;12.2;13.5;-7.3;0.0;-1.1
22.01.2019 21:00;71.0;12.1;0.0;0.18;9.6;8.6;12.1;-6.9;0.0;-1.5
22.01.2019 22:00;64.4;14.5;0.1;0.20;14.0;13.0;14.5;-7.1;0.0;-1.1
22.01.2019 23:00;52.0;17.9;0.0;0.23;19.4;18.8;17.9;-7.1;0.0;-1.3
23.01.2019 00:00;69.6;10.9;0.0;0.19;14.1;13.2;10.9;-6.8;0.0;-1.6
